Employee_ID,Hire_Date,Last_Promotion_Date,Last_Login_Timestamp,Department,Job_Role,Job_Level,City,Education,Work_Mode,Marital_Status,Membership_Type,Age,Base_Salary,Performance_Rating,Training_Hours,Overtime_Hours,Projects_Count,Absenteeism_Days,Employee_Comment,Customer_Review,Notes_Raw_Data,Satisfaction_Score,Attrition_Flag
E100094,2017-09-26 22:07:29,2019-06-14 22:07:29,2025-12-05 14:01:25,Marketing,Director,2,Hyderabad,Masters,Remote,Married,Gold,50,1048847.0,3.7,52,27,8,4,Promotion process feels slow…,Support was polite and solved my issue quickly.,$$$ERROR_404!!!_v2,72.8,0
E100095,2017-04-10 18:52:24,2018-06-21 18:52:24,2025-11-17 20:42:24,Finance,Engineer,3,Bengaluru,Masters,Onsite,Married,Bronze,51,834543.0,2.1,60,51,3,14,Feeling stressed due to deadlines 😐,Support was polite and solved my issue quickly.,~~CORRUPT~~@@@_final,41.8,0
E100096,2021-06-24 21:27:56,2024-03-30 21:27:56,2025-09-22 06:21:23,Finance,Senior Engineer,2,Bengaluru,Bachelors,Hybrid,Single,Bronze,26,859462.0,2.3,2,13,1,5,Promotion process feels slow…,Fantastic! Five stars ⭐⭐⭐⭐⭐,%%OK%%^&*()_v2,70.4,1
E100097,2016-04-29 15:52:43,2021-10-11 15:52:43,2025-12-10 20:39:42,Sales,Analyst,4,Bengaluru,Masters,Hybrid,Single,Gold,53,477139.0,3.6,69,18,7,5,Feeling stressed due to deadlines 😐,"Average experience, nothing special.",###REF!@#$$_TMP,97.6,0
E100098,2022-11-27 22:20:41,2025-12-01 00:00:00,2025-10-27 22:02:21,Sales,Analyst,5,Pune,Bachelors,Remote,Married,Gold,41,625474.0,3.9,77,28,7,7,Great team culture 😊,Will definitely recommend to others.,N/A###$$$,100.0,1
E100099,2016-11-24 06:45:34,2020-11-26 06:45:34,2025-10-28 07:50:12,IT,Engineer,2,Delhi,PhD,Hybrid,Married,Silver,32,780510.0,3.1,76,4,5,11,Great team culture 😊,Loved the packaging and quick response time.,$$$ERROR_404!!!_v2,87.6,0
E100100,2022-08-23 09:21:46,2025-06-04 09:21:46,2025-11-13 15:30:20,Marketing,Analyst,5,Hyderabad,Bachelors,Hybrid,Single,Diamond,35,731919.0,3.6,11,4,2,10,"I enjoy the work, but salary expectations are higher.",Not satisfied. Product arrived damaged.,!!##DIV/0##!!_TMP,83.2,0
E100101,2015-01-26 12:46:35,2015-04-22 12:46:35,2025-11-20 18:07:14,Sales,Lead,5,Chennai,Bachelors,Remote,Married,Gold,36,929459.0,3.6,31,15,9,11,"Work-life balance is okay, could improve.","Average experience, nothing special.",@@NULL##DATA@@,82.2,0
E100102,2022-07-26 10:48:07,2023-03-06 10:48:07,2025-12-10 01:21:52,Marketing,Director,5,Mumbai,Masters,Hybrid,Married,Gold,27,1045867.0,3.0,18,53,4,1,Feeling stressed due to deadlines 😐,Worst experience ever!!! 😡😡,~~CORRUPT~~@@@,46.0,0
E100103,2022-06-22 01:17:23,2024-01-24 01:17:23,2025-11-01 03:35:47,Finance,Director,1,Mumbai,Masters,Hybrid,Married,Bronze,50,1467403.0,2.4,36,13,7,2,Communication from leadership is excellent!,Worst experience ever!!! 😡😡,~~CORRUPT~~@@@_TMP,83.9,1
E100104,2022-05-30 07:16:58,2023-11-13 07:16:58,2025-11-04 01:21:08,Sales,Engineer,2,Chennai,Bachelors,Hybrid,Single,Gold,22,894996.0,3.6,77,43,8,12,Great team culture 😊,Support was polite and solved my issue quickly.,**##FAIL##**,77.0,0
E100105,2021-04-24 16:51:59,2025-12-01 00:00:00,2025-11-18 06:43:48,Finance,Lead,1,Hyderabad,Masters,Hybrid,Married,Silver,24,1178851.0,3.6,61,25,5,14,Remote setup works well for me.,Fantastic! Five stars ⭐⭐⭐⭐⭐,??###MISSING###??,70.4,0
E100106,2019-06-24 09:28:35,2024-02-14 09:28:35,2025-09-27 18:52:10,Marketing,Manager,1,Chennai,Bachelors,Hybrid,Married,Gold,31,692507.0,3.8,61,45,1,1,"Work-life balance is okay, could improve.",Fantastic! Five stars ⭐⭐⭐⭐⭐,N/A###$$$_TMP,72.0,0
E100107,2021-09-11 12:19:29,2025-12-01 00:00:00,2025-10-03 07:26:11,Operations,Analyst,1,Bengaluru,Masters,Remote,Married,Gold,26,481263.0,3.4,33,19,8,13,"I enjoy the work, but salary expectations are higher.","Delivery was late, but support helped.",###@!@!@###_TMP,59.5,0
E100108,2017-08-19 01:23:13,2021-03-07 01:23:13,2025-11-05 16:12:17,Marketing,Analyst,3,Mumbai,Bachelors,Hybrid,Single,Bronze,24,811925.0,2.4,74,52,7,3,"Work-life balance is okay, could improve.",Fantastic! Five stars ⭐⭐⭐⭐⭐,%%OK%%^&*()_TMP,47.9,1
E100109,2022-05-31 13:38:19,2025-07-12 13:38:19,2025-09-07 17:36:12,Sales,Manager,1,Chennai,Bachelors,Hybrid,Married,Diamond,34,500570.0,3.7,73,22,9,14,"Work-life balance is okay, could improve.",Support was polite and solved my issue quickly.,%%OK%%^&*()_TMP,78.7,0
E100110,2020-04-10 23:36:28,2023-11-20 23:36:28,2025-10-04 15:38:15,Operations,Senior Engineer,2,Mumbai,Bachelors,Remote,Married,Diamond,34,903668.0,3.2,64,47,6,14,Feeling stressed due to deadlines 😐,"Delivery was late, but support helped.",###@!@!@###_v2,49.8,1
E100111,2019-05-11 12:28:40,2021-09-06 12:28:40,2025-11-15 09:20:57,Finance,Analyst,5,Bengaluru,Bachelors,Hybrid,Single,Gold,26,704886.0,2.9,65,49,9,9,Great team culture 😊,Amazing service! Fast delivery 😊,###REF!@#$$,51.0,0
E100112,2019-10-20 10:37:10,2023-07-11 10:37:10,2025-12-12 11:50:36,Finance,Director,5,Pune,Bachelors,Remote,Single,Silver,48,411432.0,3.0,52,25,8,2,Feeling stressed due to deadlines 😐,Quality is okay… expected better 😐,###REF!@#$$_v2,83.3,0
E100113,2020-05-26 09:28:01,2024-10-13 09:28:01,2025-10-25 13:07:50,Operations,Lead,5,Pune,Bachelors,Hybrid,Married,Gold,51,1334006.0,2.7,7,40,2,11,Remote setup works well for me.,Fantastic! Five stars ⭐⭐⭐⭐⭐,@@NULL##DATA@@_TMP,28.1,1
E100114,2015-05-10 05:25:00,2019-07-28 05:25:00,2025-10-12 23:11:01,IT,Manager,1,Hyderabad,Bachelors,Remote,Married,Diamond,45,765610.0,3.8,22,7,2,1,Feeling stressed due to deadlines 😐,Support was polite and solved my issue quickly.,###@!@!@###,90.5,0
E100115,2016-04-29 19:35:01,2019-10-01 19:35:01,2025-10-17 05:44:55,Operations,Director,4,Chennai,Bachelors,Onsite,Single,Gold,39,490595.0,2.2,61,29,2,5,"Manager is supportive, but workload is high.",Loved the packaging and quick response time.,$$$ERROR_404!!!,78.6,0
E100116,2017-05-01 07:53:18,2017-10-20 07:53:18,2025-11-11 23:16:40,IT,Director,4,Hyderabad,Bachelors,Hybrid,Single,Gold,53,1124543.0,2.5,26,22,8,9,Feeling stressed due to deadlines 😐,Not satisfied. Product arrived damaged.,@@NULL##DATA@@,58.5,0
E100117,2016-02-02 04:34:01,2020-02-07 04:34:01,2025-10-28 04:04:37,Sales,Director,1,Pune,Bachelors,Hybrid,Single,Diamond,33,717846.0,3.0,13,57,3,1,"Manager is supportive, but workload is high.",Will definitely recommend to others.,??###MISSING###??_v2,42.6,0
E100118,2019-03-05 13:55:01,2021-04-14 13:55:01,2025-09-03 10:32:00,Finance,Engineer,5,Mumbai,Masters,Hybrid,Married,Silver,36,1172542.0,4.3,75,56,5,5,Great team culture 😊,Fantastic! Five stars ⭐⭐⭐⭐⭐,$$$ERROR_404!!!_X,58.2,0
E100119,2021-05-07 00:30:55,2025-06-17 00:30:55,2025-10-27 14:53:05,Finance,Director,3,Hyderabad,PhD,Remote,Other,Gold,22,716651.0,3.9,39,47,8,11,Need better tools and clearer priorities.,"Delivery was late, but support helped.",**##FAIL##**,57.2,0
E100120,2021-03-19 13:25:22,2024-03-29 13:25:22,2025-10-13 00:09:17,Finance,Manager,5,Delhi,Bachelors,Hybrid,Single,Gold,45,764776.0,2.1,68,56,4,1,Promotion process feels slow…,Worst experience ever!!! 😡😡,%%OK%%^&*()_v2,64.6,0
E100121,2019-06-22 18:16:45,2024-04-25 18:16:45,2025-11-13 14:01:13,Finance,Lead,1,Pune,PhD,Hybrid,Single,Silver,25,986208.0,4.1,22,58,1,5,"Manager is supportive, but workload is high.",Quality is okay… expected better 😐,@@NULL##DATA@@_final,46.6,0
E100122,2023-02-13 10:01:09,2025-01-29 10:01:09,2025-12-01 21:16:16,Finance,Director,4,Hyderabad,Bachelors,Hybrid,Single,Silver,43,1048305.0,4.1,28,46,4,0,"Manager is supportive, but workload is high.","Average experience, nothing special.",N/A###$$$,65.3,0
E100123,2020-05-14 05:43:53,2025-06-23 05:43:53,2025-12-11 01:22:12,Finance,Analyst,1,Mumbai,Bachelors,Hybrid,Married,Gold,47,1092121.0,2.4,27,35,1,9,Communication from leadership is excellent!,Loved the packaging and quick response time.,$$$ERROR_404!!!,47.6,0
E100124,2015-10-02 15:45:29,2020-05-26 15:45:29,2025-11-04 01:46:23,Sales,Senior Engineer,5,Mumbai,Masters,Hybrid,Married,Gold,29,877565.0,1.4,29,12,4,1,"Work-life balance is okay, could improve.",Not satisfied. Product arrived damaged.,###@!@!@###,64.0,0
E100125,2022-04-07 00:23:05,2024-03-09 00:23:05,2025-10-09 01:39:23,Operations,Analyst,4,Mumbai,Masters,Onsite,Married,Gold,42,1032154.0,3.1,35,48,7,4,Great team culture 😊,Fantastic! Five stars ⭐⭐⭐⭐⭐,%%OK%%^&*()_X,62.6,0
E100126,2020-06-15 17:09:32,2023-03-08 17:09:32,2025-10-17 14:44:09,Sales,Engineer,1,Chennai,Masters,Hybrid,Single,Bronze,32,1086407.0,4.0,23,11,5,7,"Work-life balance is okay, could improve.","Delivery was late, but support helped.",$$$ERROR_404!!!,80.6,0
E100127,2021-01-10 04:52:30,2024-01-05 04:52:30,2025-09-19 12:40:59,Sales,Senior Engineer,2,Pune,Bachelors,Remote,Single,Gold,35,950142.0,4.3,65,11,7,3,Feeling stressed due to deadlines 😐,Fantastic! Five stars ⭐⭐⭐⭐⭐,$$$ERROR_404!!!,93.3,0
E100128,2020-05-14 17:09:09,2024-08-12 17:09:09,2025-12-08 06:33:44,Marketing,Director,2,Chennai,Masters,Hybrid,Single,Gold,39,864335.0,2.6,26,52,1,3,Communication from leadership is excellent!,"Delivery was late, but support helped.",!!##DIV/0##!!_backup,51.5,0
E100129,2020-04-03 19:31:14,2024-01-29 19:31:14,2025-11-28 23:13:31,Marketing,Director,1,Pune,Bachelors,Hybrid,Married,Gold,30,538676.0,4.4,35,6,7,12,Need better tools and clearer priorities.,Support was polite and solved my issue quickly.,**##FAIL##**,88.7,0
E100130,2015-11-11 02:01:28,2020-07-19 02:01:28,2025-11-29 16:02:26,IT,Senior Engineer,1,Mumbai,Bachelors,Hybrid,Married,Gold,48,1049794.0,1.6,68,8,4,11,Great team culture 😊,Support was polite and solved my issue quickly.,@@NULL##DATA@@_backup,92.3,0
E100131,2020-04-23 07:55:49,2022-06-09 07:55:49,2025-10-05 10:52:15,Operations,Engineer,5,Hyderabad,Bachelors,Hybrid,Married,Gold,35,910543.0,2.9,34,30,3,1,Remote setup works well for me.,"Average experience, nothing special.",N/A###$$$_v2,65.6,0
E100132,2022-07-19 18:10:00,2025-05-23 18:10:00,2025-10-04 19:59:00,HR,Manager,5,Mumbai,Diploma,Onsite,Single,Diamond,37,796596.0,2.9,0,35,6,12,Feeling stressed due to deadlines 😐,"Delivery was late, but support helped.",%%OK%%^&*(),27.9,1
E100133,2017-11-20 02:22:28,2020-05-03 02:22:28,2025-11-29 22:39:56,HR,Director,3,Bengaluru,Bachelors,Hybrid,Married,Silver,48,1219442.0,4.0,0,2,2,7,Remote setup works well for me.,Fantastic! Five stars ⭐⭐⭐⭐⭐,N/A###$$$,61.7,0
E100134,2020-09-21 15:25:57,2025-09-19 15:25:57,2025-10-28 04:15:43,Operations,Director,5,Chennai,Masters,Hybrid,Single,Silver,29,543042.0,4.1,34,22,5,2,Promotion process feels slow…,Support was polite and solved my issue quickly.,$$$ERROR_404!!!_v2,75.6,0
E100135,2015-04-17 21:01:47,2017-01-27 21:01:47,2025-11-13 23:44:00,IT,Engineer,4,Chennai,Masters,Hybrid,Married,Silver,36,1311009.0,3.9,51,13,4,13,Great team culture 😊,"Delivery was late, but support helped.",$$$ERROR_404!!!,89.1,1
E100136,2018-04-20 03:03:12,2021-08-01 03:03:12,2025-10-22 10:21:25,Marketing,Engineer,1,Delhi,Masters,Onsite,Married,Silver,54,894432.0,2.3,75,18,2,5,Promotion process feels slow…,Loved the packaging and quick response time.,!!##DIV/0##!!,82.5,0
E100137,2019-02-23 12:51:42,2019-12-13 12:51:42,2025-10-17 11:46:50,Operations,Lead,4,Delhi,Masters,Hybrid,Married,Gold,35,979380.0,3.8,10,10,9,4,Promotion process feels slow…,"Average experience, nothing special.",@@NULL##DATA@@_v2,68.8,0
E100138,2024-05-01 03:16:55,2025-12-01 00:00:00,2025-11-06 09:09:01,Marketing,Engineer,1,Hyderabad,Masters,Hybrid,Married,Bronze,25,801239.0,3.6,43,40,4,2,Communication from leadership is excellent!,Will definitely recommend to others.,$$$ERROR_404!!!_final,62.7,0
E100139,2017-01-14 04:18:41,2019-03-30 04:18:41,2025-11-25 08:42:44,Operations,Engineer,5,Hyderabad,Bachelors,Hybrid,Single,Silver,31,483232.0,2.0,23,28,1,13,Communication from leadership is excellent!,Worst experience ever!!! 😡😡,###REF!@#$$_X,45.7,1
E100140,2017-08-17 01:40:14,2019-08-07 01:40:14,2025-10-06 01:57:37,Marketing,Analyst,2,Delhi,Bachelors,Onsite,Married,Silver,53,865098.0,1.8,36,57,4,4,"Manager is supportive, but workload is high.",Quality is okay… expected better 😐,###REF!@#$$_v2,45.0,1
E100141,2018-11-17 18:39:21,2022-02-19 18:39:21,2025-11-24 23:02:44,IT,Senior Engineer,1,Pune,Masters,Hybrid,Single,Silver,47,983686.0,3.9,35,0,9,8,"Training was helpful, want more advanced sessions.",Loved the packaging and quick response time.,~~CORRUPT~~@@@_final,75.9,0
E100142,2024-06-04 13:32:41,2025-12-01 00:00:00,2025-09-26 15:23:47,Marketing,Senior Engineer,2,Hyderabad,Bachelors,Hybrid,Married,Gold,48,1069056.0,3.1,24,46,7,3,Promotion process feels slow…,Fantastic! Five stars ⭐⭐⭐⭐⭐,@@NULL##DATA@@,61.8,0
E100143,2023-02-07 14:26:40,2025-12-01 00:00:00,2025-10-13 07:07:31,IT,Manager,4,Bengaluru,Bachelors,Hybrid,Single,Gold,30,850492.0,2.3,1,54,6,13,Feeling stressed due to deadlines 😐,Not satisfied. Product arrived damaged.,N/A###$$$_v2,22.7,0
E100144,2015-05-01 07:33:53,2018-04-25 07:33:53,2025-12-05 19:55:58,HR,Engineer,5,Delhi,Bachelors,Hybrid,Single,Gold,49,351865.0,3.1,5,29,9,11,Promotion process feels slow…,Support was polite and solved my issue quickly.,$$$ERROR_404!!!,67.6,1
E100145,2017-03-22 07:15:04,2020-02-17 07:15:04,2025-12-10 05:13:18,IT,Lead,3,Pune,Bachelors,Onsite,Single,Diamond,34,514585.0,3.5,41,41,1,7,"Training was helpful, want more advanced sessions.",Support was polite and solved my issue quickly.,**##FAIL##**_v2,50.4,1
E100146,2022-10-20 13:36:28,2023-07-10 13:36:28,2025-12-07 00:09:49,Finance,Lead,1,Hyderabad,Bachelors,Remote,Single,Gold,48,1413005.0,3.1,17,26,5,5,Communication from leadership is excellent!,Support was polite and solved my issue quickly.,**##FAIL##**_final,74.6,0
E100147,2015-07-22 04:39:13,2015-11-01 04:39:13,2025-10-04 04:25:51,Operations,Senior Engineer,5,Chennai,Bachelors,Onsite,Married,Diamond,51,626866.0,2.1,26,35,3,9,Need better tools and clearer priorities.,Will definitely recommend to others.,!!##DIV/0##!!_backup,62.5,0
E100148,2023-02-15 11:11:47,2025-05-28 11:11:47,2025-11-28 13:10:25,HR,Engineer,4,Bengaluru,PhD,Hybrid,Married,Diamond,28,1256762.0,4.5,7,54,7,7,Great team culture 😊,Support was polite and solved my issue quickly.,###@!@!@###_TMP,36.8,0
E100149,2017-09-02 20:08:38,2023-02-19 20:08:38,2025-12-08 06:56:23,Operations,Manager,3,Pune,Bachelors,Onsite,Single,Bronze,52,666478.0,3.9,3,31,8,14,Communication from leadership is excellent!,Worst experience ever!!! 😡😡,###@!@!@###_TMP,41.2,1
E100150,2023-09-18 10:01:19,2025-12-01 00:00:00,2025-12-12 17:04:30,Sales,Lead,3,Hyderabad,Diploma,Hybrid,Other,Silver,42,854386.0,3.0,10,34,1,10,Remote setup works well for me.,Loved the packaging and quick response time.,###REF!@#$$,39.8,0
E100151,2017-10-15 04:23:44,2021-04-17 04:23:44,2025-09-03 04:40:35,Sales,Senior Engineer,5,Mumbai,Diploma,Hybrid,Married,Silver,46,1056302.0,3.0,30,59,2,0,"Work-life balance is okay, could improve.",Worst experience ever!!! 😡😡,%%OK%%^&*()_backup,42.4,0
E100152,2019-02-15 05:03:22,2022-08-21 05:03:22,2025-11-18 05:22:43,Marketing,Engineer,2,Pune,Bachelors,Remote,Single,Gold,46,694951.0,3.5,13,29,9,12,Remote setup works well for me.,Fantastic! Five stars ⭐⭐⭐⭐⭐,###@!@!@###,51.0,1
E100153,2021-04-14 12:38:07,2023-07-12 12:38:07,2025-12-14 15:47:56,Finance,Manager,1,Delhi,Masters,Hybrid,Single,Silver,27,1298054.0,2.4,18,10,5,2,Great team culture 😊,Support was polite and solved my issue quickly.,###REF!@#$$_X,75.2,1
E100154,2016-03-13 22:35:53,2017-04-21 22:35:53,2025-11-20 06:57:41,Finance,Senior Engineer,1,Pune,Masters,Hybrid,Married,Bronze,46,918932.0,3.4,24,40,3,4,"I enjoy the work, but salary expectations are higher.",Loved the packaging and quick response time.,!!##DIV/0##!!_v2,44.2,0
E100155,2020-04-15 18:54:00,2020-06-30 18:54:00,2025-09-25 11:35:58,Marketing,Senior Engineer,4,Bengaluru,Masters,Onsite,Married,Silver,29,1015213.0,2.3,23,41,2,6,Remote setup works well for me.,Will definitely recommend to others.,@@NULL##DATA@@_final,68.5,1
E100156,2019-10-18 09:26:58,2021-10-04 09:26:58,2025-11-20 01:43:37,Sales,Senior Engineer,5,Hyderabad,Bachelors,Onsite,Single,Silver,30,833098.0,3.2,0,14,4,3,Need better tools and clearer priorities.,Loved the packaging and quick response time.,%%OK%%^&*(),64.1,0
E100157,2022-06-11 13:24:56,2024-04-14 13:24:56,2025-09-12 01:12:55,Sales,Engineer,4,Bengaluru,Bachelors,Hybrid,Married,Gold,25,1064680.0,2.4,9,43,1,14,Great team culture 😊,Support was polite and solved my issue quickly.,%%OK%%^&*()_backup,34.4,1
E100158,2024-06-16 11:58:12,2025-08-21 11:58:12,2025-10-21 11:07:52,HR,Lead,4,Pune,Bachelors,Hybrid,Single,Gold,27,1294698.0,2.4,76,3,3,14,Feeling stressed due to deadlines 😐,Quality is okay… expected better 😐,**##FAIL##**_X,83.7,1
E100159,2021-04-22 20:08:40,2022-11-05 20:08:40,2025-11-05 18:05:36,HR,Senior Engineer,2,Hyderabad,Masters,Hybrid,Single,Silver,54,867179.0,4.4,53,19,2,2,"I enjoy the work, but salary expectations are higher.","Average experience, nothing special.",###@!@!@###,86.6,0
E100160,2018-11-20 01:24:21,2019-03-08 01:24:21,2025-10-18 22:15:34,HR,Senior Engineer,3,Pune,Diploma,Remote,Married,Bronze,32,1332428.0,3.2,9,51,1,4,"Manager is supportive, but workload is high.",Quality is okay… expected better 😐,!!##DIV/0##!!_v2,39.8,0
E100161,2018-11-10 08:23:28,2022-04-02 08:23:28,2025-11-13 11:34:49,HR,Manager,1,Delhi,Masters,Hybrid,Married,Gold,34,747101.0,3.3,22,37,9,5,Feeling stressed due to deadlines 😐,"Delivery was late, but support helped.",N/A###$$$,56.8,0
E100162,2018-12-20 11:32:32,2024-01-22 11:32:32,2025-09-26 05:22:12,HR,Senior Engineer,2,Chennai,Masters,Remote,Married,Gold,37,1091024.0,1.8,30,36,8,10,"I enjoy the work, but salary expectations are higher.",Support was polite and solved my issue quickly.,~~CORRUPT~~@@@_final,50.1,0
E100163,2022-09-24 00:32:40,2025-12-01 00:00:00,2025-11-03 15:40:33,Operations,Analyst,4,Mumbai,Diploma,Hybrid,Single,Gold,45,1022279.0,2.8,72,37,9,8,"Manager is supportive, but workload is high.",Support was polite and solved my issue quickly.,**##FAIL##**_v2,78.1,0
E100164,2018-01-18 23:25:40,2020-08-04 23:25:40,2025-11-07 16:56:39,IT,Director,5,Delhi,Masters,Hybrid,Single,Gold,40,632854.0,3.5,70,9,3,10,"Training was helpful, want more advanced sessions.",Worst experience ever!!! 😡😡,%%OK%%^&*()_v2,92.0,0
E100165,2016-08-02 01:29:24,2018-12-25 01:29:24,2025-11-06 13:09:58,Sales,Analyst,5,Chennai,Bachelors,Hybrid,Single,Bronze,39,953452.0,3.3,61,57,3,0,"Manager is supportive, but workload is high.",Not satisfied. Product arrived damaged.,**##FAIL##**,70.0,0
E100166,2018-03-05 07:44:43,2019-12-21 07:44:43,2025-10-01 09:05:12,Marketing,Manager,5,Mumbai,Masters,Hybrid,Single,Silver,49,901841.0,1.7,8,17,3,7,Great team culture 😊,Support was polite and solved my issue quickly.,###@!@!@###,57.9,0
E100167,2015-03-20 18:22:16,2016-02-19 18:22:16,2025-10-03 01:33:42,Operations,Engineer,1,Delhi,Bachelors,Remote,Single,Gold,38,686702.0,3.3,39,47,6,3,"Work-life balance is okay, could improve.",Support was polite and solved my issue quickly.,$$$ERROR_404!!!_backup,60.9,1
E100168,2016-01-04 02:27:34,2019-05-09 02:27:34,2025-09-28 01:40:37,Finance,Engineer,5,Hyderabad,Bachelors,Hybrid,Married,Gold,47,989501.0,3.5,38,59,2,3,Promotion process feels slow…,Fantastic! Five stars ⭐⭐⭐⭐⭐,N/A###$$$_X,48.9,0
E100169,2015-11-09 06:51:48,2019-01-11 06:51:48,2025-10-19 11:40:41,IT,Analyst,2,Chennai,Bachelors,Remote,Married,Gold,52,936572.0,4.1,51,14,3,11,"Manager is supportive, but workload is high.","Average experience, nothing special.",!!##DIV/0##!!,87.7,0
E100170,2022-04-29 17:51:01,2022-07-12 17:51:01,2025-11-01 12:37:21,Marketing,Director,4,Bengaluru,PhD,Hybrid,Married,Diamond,44,881853.0,2.7,67,38,9,2,"I enjoy the work, but salary expectations are higher.",Will definitely recommend to others.,??###MISSING###??_X,78.5,0
E100171,2021-11-10 03:24:48,2024-03-25 03:24:48,2025-10-09 01:35:26,IT,Senior Engineer,5,Chennai,Bachelors,Onsite,Single,Silver,23,882856.0,1.6,25,2,4,0,Need better tools and clearer priorities.,Quality is okay… expected better 😐,!!##DIV/0##!!_v2,82.1,0
E100172,2021-08-13 09:37:35,2023-04-04 09:37:35,2025-10-14 01:09:20,Operations,Senior Engineer,5,Delhi,Bachelors,Hybrid,Single,Silver,30,877497.0,2.5,44,38,8,7,"I enjoy the work, but salary expectations are higher.",Amazing service! Fast delivery 😊,!!##DIV/0##!!_backup,58.6,0
E100173,2019-05-21 18:57:56,2020-06-14 18:57:56,2025-10-01 01:45:24,Operations,Lead,4,Pune,Bachelors,Hybrid,Married,Silver,42,808075.0,2.4,21,26,3,11,Great team culture 😊,Loved the packaging and quick response time.,??###MISSING###??_TMP,53.3,1
E100174,2021-10-22 18:12:50,2025-09-14 18:12:50,2025-09-23 23:31:07,HR,Analyst,2,Hyderabad,Bachelors,Remote,Single,Gold,37,934959.0,3.7,16,4,9,7,"Training was helpful, want more advanced sessions.",Not satisfied. Product arrived damaged.,??###MISSING###??,76.5,1
E100175,2016-07-13 06:58:21,2019-06-28 06:58:21,2025-11-09 00:44:39,Operations,Manager,3,Pune,Bachelors,Remote,Married,Silver,31,739021.0,1.3,25,40,7,2,Communication from leadership is excellent!,Not satisfied. Product arrived damaged.,@@NULL##DATA@@_final,53.0,0
